dataset,predrule0,predimprt0,predrule1,predimprt1,same
qt,IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asexp <= 17.00 AND asawr <= 0.01 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF rtime <= 0.19 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF ent > 0.81 AND ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.13 THEN defect = True,[1],IF ent > 0.81 AND hcmt > 1.00 AND ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.13 THEN defect = True,[1],False
qt,IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.03 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF la <= 31.00 AND ld <= 14.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND self > 0.00 AND asawr <= 0.01 AND rsawr <= 0.03 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.03 THEN defect = False,[1],False
qt,IF la <= 31.00 AND nrev <= 1.00 AND rtime <= 0.19 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF hcmt > 2.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],False
qt,IF rtime <= 0.19 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF nd <= 2.00 AND rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF la <= 31.00 AND rsawr <= 0.03 AND nrev <= 1.00 AND ent > 0.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],IF 2.00 < la <= 31.00 AND nd <= 2.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 2.00 AND age <= 17.14 AND rsexp <= 235.00 THEN defect = True,[1],IF nrev > 2.00 AND self > 0.00 AND age <= 17.14 THEN defect = True,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND rsexp <= 235.00 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsexp <= 235.00 THEN defect = True,[1],True
qt,IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],True
qt,IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],IF la <= 7.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF ndev > 11.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],IF hcmt > 2.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND hcmt <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF ld <= 1.00 AND nrev <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF la <= 7.00 AND ld <= 1.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.03 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF ld <= 14.00 AND ns > 1.00 AND nd <= 2.00 AND asexp <= 212.25 AND nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND asawr <= 0.01 AND ent <= 0.81 THEN defect = False,[1],IF ld <= 14.00 AND nd <= 2.00 AND ns > 1.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.13 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nd <= 1.00 AND ent <= 0.81 AND age > 4.51 AND asexp > 17.00 AND rsexp > 612.00 THEN defect = False,[1],IF nd <= 1.00 AND age > 4.51 AND asexp > 17.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],IF la <= 31.00 AND ent <= 0.29 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ld > 1.00 AND ndev <= 2.00 AND ns <= 1.00 AND asawr <= 0.01 AND app <= 1.00 AND rsawr <= 0.03 THEN defect = False,[1],False
qt,IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asexp <= 17.00 AND asawr <= 0.01 THEN defect = False,[1],IF 7.00 < la <= 31.00 AND ent <= 0.81 AND ld > 14.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND rsawr <= 0.03 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF la <= 7.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND rtime <= 0.19 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF la <= 7.00 AND nd <= 2.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND ld <= 14.00 AND self > 0.00 AND ndev <= 2.00 AND asexp <= 17.00 AND asawr <= 0.01 AND ns <= 1.00 AND rsawr <= 0.13 THEN defect = False,[1],IF la <= 31.00 AND nd <= 1.00 AND nrev <= 1.00 AND rtime <= 0.19 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF la <= 31.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],IF la <= 31.00 AND nd > 1.00 AND ns > 1.00 AND ent > 0.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 THEN defect = False,[1],False
qt,IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.03 THEN defect = False,[1],IF la <= 31.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 2.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF la > 31.00 AND ld > 14.00 AND nrev > 2.00 AND asexp <= 212.25 THEN defect = True,[1],IF la > 31.00 AND ld > 14.00 AND ent > 0.00 AND nrev > 2.00 AND hcmt > 5.00 AND rsawr <= 0.13 AND app <= 2.00 AND asexp <= 212.25 AND asawr <= 0.06 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 1.00 AND age <= 4.51 AND asexp <= 77.00 THEN defect = True,[1],IF nrev > 1.00 AND age <= 4.51 AND asexp <= 77.00 THEN defect = True,[1],True
qt,IF ent <= 0.81 AND la > 7.00 AND nd <= 2.00 AND asexp <= 17.00 AND ndev > 11.00 AND nrev > 2.00 AND hcmt > 5.00 AND app <= 2.00 AND rsexp <= 235.00 THEN defect = True,[1],IF ent > 0.29 AND nrev > 2.00 AND hcmt > 5.00 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND asexp <= 212.25 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND asexp <= 212.25 THEN defect = True,[1],True
qt,IF la > 7.00 AND nrev > 2.00 AND ndev > 11.00 AND rsexp <= 612.00 THEN defect = True,[1],IF la > 31.00 AND ld > 3.00 AND rtime > 1.08 AND hcmt > 2.00 AND ndev > 11.00 AND nrev > 2.00 AND rsexp <= 612.00 AND 0.01 < asawr <= 0.02 AND 0.03 < rsawr <= 0.07 THEN defect = True,[1],False
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],True
qt,IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF 2.00 < la <= 31.00 AND ld <= 3.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.07 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF hcmt > 5.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],False
qt,IF la <= 31.00 AND ld <= 3.00 AND rtime <= 4.93 AND rsawr > 0.03 AND nd <= 2.00 AND hcmt <= 5.00 AND asawr > 0.06 AND rsexp > 612.00 THEN defect = False,[1],IF la <= 31.00 AND rtime <= 4.93 AND hcmt <= 5.00 AND rsexp > 612.00 AND asawr > 0.06 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND hcmt > 5.00 AND ndev > 11.00 AND asexp <= 77.00 AND rsawr <= 0.13 THEN defect = True,[1],IF la > 7.00 AND ld > 3.00 AND nd > 2.00 AND ent > 0.29 AND nrev > 2.00 AND ndev > 11.00 AND asexp <= 212.25 AND asawr <= 0.06 AND rsawr <= 0.13 THEN defect = True,[1],False
qt,IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF hcmt <= 2.00 AND ndev <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND ndev <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF ndev > 11.00 AND age <= 17.14 AND rsexp <= 235.00 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],False
qt,IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.03 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND rtime <= 0.19 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF age <= 0.48 AND app > 1.00 AND rsexp <= 235.00 THEN defect = True,[1],IF self <= 0.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF hcmt > 2.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF 1.00 < ld <= 3.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND nd > 2.00 AND ent <= 0.81 AND ndev <= 2.00 AND asawr <= 0.01 AND ns > 1.00 THEN defect = False,[1],IF ld <= 14.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF rtime <= 0.19 AND rsexp > 612.00 AND asawr > 0.06 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.03 THEN defect = False,[1],IF la <= 7.00 AND ent <= 0.29 AND nd <= 2.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND ld <= 3.00 AND rsawr <= 0.03 THEN defect = False,[1],False
qt,IF hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nd <= 2.00 AND age > 17.14 AND asexp > 212.25 THEN defect = False,[1],IF ld <= 3.00 AND age > 17.14 AND asexp > 212.25 THEN defect = False,[1],False
qt,IF rtime <= 0.19 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],True
qt,IF ndev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF ndev <= 11.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF ld > 3.00 AND nd > 2.00 AND ns > 1.00 AND ent <= 0.81 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],IF nd > 2.00 AND ns > 1.00 AND ld > 1.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND asawr <= 0.01 AND ent <= 0.81 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF ent <= 0.29 AND hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nd <= 2.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asexp <= 17.00 AND asawr <= 0.01 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF ld > 14.00 AND ent <= 0.29 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],IF ld > 14.00 AND ns <= 1.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF hcmt > 5.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],IF ndev > 11.00 AND age <= 17.14 AND rsawr <= 0.03 THEN defect = True,[1],False
qt,IF hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 2.00 AND ndev <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 2.00 AND ndev <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nd <= 2.00 AND ent > 0.29 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asexp <= 17.00 AND asawr <= 0.01 AND rsawr <= 0.13 THEN defect = False,[1],IF nd <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND app <= 1.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF la > 2.00 AND asexp <= 212.25 AND nrev > 2.00 AND asawr <= 0.06 AND ndev > 11.00 AND app <= 2.00 AND rsexp <= 612.00 AND rsawr <= 0.13 THEN defect = True,[1],IF ent > 0.00 AND nrev > 2.00 AND ndev > 11.00 AND rsexp <= 612.00 AND rsawr > 0.03 THEN defect = True,[1],False
qt,IF hcmt > 5.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],False
qt,IF la <= 2.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND age > 4.51 THEN defect = False,[1],IF ent <= 0.29 AND hcmt <= 1.00 AND ndev <= 2.00 AND age > 4.51 THEN defect = False,[1],False
qt,IF hcmt > 1.00 AND age <= 4.51 AND rsexp <= 612.00 AND rsawr <= 0.03 THEN defect = True,[1],IF hcmt > 1.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],False
qt,IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],True
qt,IF age <= 0.48 AND rsexp <= 235.00 AND asawr > 0.01 THEN defect = True,[1],IF self <= 0.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF rtime <= 0.19 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF nd <= 1.00 AND rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],True
qt,IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.03 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 0.48 AND rsawr <= 0.13 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 AND rsawr <= 0.13 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF la <= 7.00 AND hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 4.51 AND rsawr <= 0.13 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 2.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF self <= 0.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],IF age <= 0.48 AND asexp > 17.00 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF hcmt <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF ent <= 0.00 AND age > 4.51 AND rsexp > 612.00 AND asawr > 0.01 THEN defect = False,[1],IF ent <= 0.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 4.51 AND app <= 2.00 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 THEN defect = True,[1],False
qt,IF la <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF hcmt <= 1.00 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],IF la <= 31.00 AND hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND app <= 2.00 AND rsexp > 612.00 AND rsawr > 0.13 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 AND app <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF rtime <= 4.93 AND ndev <= 5.00 AND rsexp > 612.00 AND asawr > 0.06 THEN defect = False,[1],IF hcmt <= 5.00 AND ndev <= 5.00 AND rsexp > 612.00 AND rsawr > 0.07 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],True
